support,itemsets
0.0205,"frozenset({'Non-food matrices', 'Sucrose (common sugar)'})"
0.6103333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.13833333333333334,"frozenset({'Oranges, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.03816666666666667,"frozenset({'Olive oil, virgin or extra-virgin', 'Pancetta, PROCESS= Raw, no heat treatment'})"
0.43616666666666665,"frozenset({'Parsley', 'Olive oil, virgin or extra-virgin'})"
0.14033333333333334,"frozenset({'Pears, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.044,"frozenset({'Pig fat tissue, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.043,"frozenset({'Pig muscle, PARTCON= Excluding visible fat, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.03333333333333333,"frozenset({'Pig other slaughtering products, PART= Skin (as part-nature), PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.034833333333333334,"frozenset({'Pizza and pizza-like dishes, INGRED= Olive oils, INGRED= Salt', 'Olive oil, virgin or extra-virgin'})"
0.2811666666666667,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.029,"frozenset({'Pork lard', 'Olive oil, virgin or extra-virgin'})"
0.38766666666666666,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Olive oil, virgin or extra-virgin'})"
0.04083333333333333,"frozenset({'Quinces, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.10633333333333334,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.14666666666666667,"frozenset({'Olive oil, virgin or extra-virgin', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.06116666666666667,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Olive oil, virgin or extra-virgin'})"
0.025833333333333333,"frozenset({'Roman rocket and similar-, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.12016666666666667,"frozenset({'Rusk, refined flour', 'Olive oil, virgin or extra-virgin'})"
0.022,"frozenset({'Rusk, wholemeal', 'Olive oil, virgin or extra-virgin'})"
0.15016666666666667,"frozenset({'Seed oils, GEN= Unspecified', 'Olive oil, virgin or extra-virgin'})"
0.026166666666666668,"frozenset({'Shortcrust (pies -tarts), INGRED= Jam of fruit / vegetables', 'Olive oil, virgin or extra-virgin'})"
0.034166666666666665,"frozenset({'Shrimps, common, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.06483333333333334,"frozenset({'Spinaches, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.022333333333333334,"frozenset({'Olive oil, virgin or extra-virgin', 'Sponge cake'})"
0.03866666666666667,"frozenset({'Squid, common, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.7103333333333334,"frozenset({'Sucrose (common sugar)', 'Olive oil, virgin or extra-virgin'})"
0.021166666666666667,"frozenset({'Sweet corn canned', 'Olive oil, virgin or extra-virgin'})"
0.056666666666666664,"frozenset({'Sweet peppers, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.12166666666666667,"frozenset({'Swiss chards, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.0395,"frozenset({'Table olives ready for consumption, QUAL= Dark', 'Olive oil, virgin or extra-virgin'})"
0.409,"frozenset({'Tap water', 'Olive oil, virgin or extra-virgin'})"
0.114,"frozenset({'Tea infusion (black, white), QUAL= Without added sugar', 'Olive oil, virgin or extra-virgin'})"
0.029666666666666668,"frozenset({'Tea infusion with added flavouring ingredients, QUAL= With added sugar, PLACE= Food industry prepared', 'Olive oil, virgin or extra-virgin'})"
0.0225,"frozenset({'Turkey fresh meat, STATE= Primal cuts / fillets / halves or quarters, PARTCON= W/o bone, PARTCON= W/o external layer/rind/casing (only internal part), PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.17433333333333334,"frozenset({'Vinegar, wine', 'Olive oil, virgin or extra-virgin'})"
0.026,"frozenset({'Watermelons', 'Olive oil, virgin or extra-virgin'})"
0.024666666666666667,"frozenset({'Wheat bread and rolls, brown or wholemeal', 'Olive oil, virgin or extra-virgin'})"
0.27116666666666667,"frozenset({'Wheat bread and rolls, semi-brown', 'Olive oil, virgin or extra-virgin'})"
0.4285,"frozenset({'Wheat bread and rolls, white (refined flour)', 'Olive oil, virgin or extra-virgin'})"
0.0235,"frozenset({'Wheat bread and rolls, white (refined flour), INGRED= Cow milk', 'Olive oil, virgin or extra-virgin'})"
0.03666666666666667,"frozenset({'Wheat bread and rolls, white (refined flour), INGRED= Durum wheat grain', 'Olive oil, virgin or extra-virgin'})"
0.024666666666666667,"frozenset({'Wheat bread and rolls, white (refined flour), INGRED= Vegetable fats and oils, edible', 'Olive oil, virgin or extra-virgin'})"
0.027833333333333335,"frozenset({'Wheat bread and rolls, white (refined flour), STATE= Slices, steaks or other flat cuts, PLACE= Food industry prepared, USE= Intended to be toasted', 'Olive oil, virgin or extra-virgin'})"
0.3595,"frozenset({'Wheat flour white', 'Olive oil, virgin or extra-virgin'})"
0.03716666666666667,"frozenset({'Wild chicories, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.2785,"frozenset({'Wine, red', 'Olive oil, virgin or extra-virgin'})"
0.23866666666666667,"frozenset({'Wine, white', 'Olive oil, virgin or extra-virgin'})"
0.1315,"frozenset({'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains', 'Olive oil, virgin or extra-virgin'})"
0.0565,"frozenset({'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat', 'Olive oil, virgin or extra-virgin'})"
0.022833333333333334,"frozenset({'Yoghurt, cow milk, plain, QUAL= Full fat', 'Olive oil, virgin or extra-virgin'})"
0.09,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Oranges, PROCESS= Unprocessed'})"
0.2856666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.0905,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Pears, PROCESS= Unprocessed'})"
0.0275,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Pig fat tissue, PROCESS= Raw, no heat treatment'})"
0.029,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Pig muscle, PARTCON= Excluding visible fat, PROCESS= Raw, no heat treatment'})"
0.033166666666666664,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Pig other slaughtering products, PART= Skin (as part-nature), PROCESS= Raw, no heat treatment'})"
0.022,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Pizza and pizza-like dishes, INGRED= Olive oils, INGRED= Salt'})"
0.19833333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.022166666666666668,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Pork lard'})"
0.3466666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel'})"
0.023166666666666665,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Quinces, PROCESS= Unprocessed'})"
0.06883333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Radicchio, PROCESS= Raw, no heat treatment'})"
0.09283333333333334,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.03333333333333333,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment'})"
0.08,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Rusk, refined flour'})"
0.08283333333333333,"frozenset({'Seed oils, GEN= Unspecified', 'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment'})"
0.036833333333333336,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Spinaches, PROCESS= Raw, no heat treatment'})"
0.4475,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.0345,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Sweet peppers, PROCESS= Raw, no heat treatment'})"
0.11133333333333334,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.2555,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Tap water'})"
0.07316666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.10433333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Vinegar, wine'})"
0.17,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, semi-brown'})"
0.283,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.0235,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour), INGRED= Durum wheat grain'})"
0.21316666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Wheat flour white'})"
0.030333333333333334,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Wild chicories, PROCESS= Raw, no heat treatment'})"
0.2005,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Wine, red'})"
0.16216666666666665,"frozenset({'Wine, white', 'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment'})"
0.06983333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.0355,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat'})"
0.0635,"frozenset({'Oranges, PROCESS= Unprocessed', 'Parsley'})"
0.041833333333333333,"frozenset({'Oranges, PROCESS= Unprocessed', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.05433333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Oranges, PROCESS= Unprocessed'})"
0.024166666666666666,"frozenset({'Oranges, PROCESS= Unprocessed', 'Rusk, refined flour'})"
0.1045,"frozenset({'Oranges, PROCESS= Unprocessed', 'Sucrose (common sugar)'})"
0.022333333333333334,"frozenset({'Oranges, PROCESS= Unprocessed', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.058166666666666665,"frozenset({'Tap water', 'Oranges, PROCESS= Unprocessed'})"
0.027,"frozenset({'Vinegar, wine', 'Oranges, PROCESS= Unprocessed'})"
0.03966666666666667,"frozenset({'Oranges, PROCESS= Unprocessed', 'Wheat bread and rolls, semi-brown'})"
0.065,"frozenset({'Oranges, PROCESS= Unprocessed', 'Wheat bread and rolls, white (refined flour)'})"
0.052833333333333336,"frozenset({'Wheat flour white', 'Oranges, PROCESS= Unprocessed'})"
0.04516666666666667,"frozenset({'Wine, red', 'Oranges, PROCESS= Unprocessed'})"
0.0335,"frozenset({'Wine, white', 'Oranges, PROCESS= Unprocessed'})"
0.0275,"frozenset({'Sucrose (common sugar)', 'Pancetta, PROCESS= Raw, no heat treatment'})"
0.02,"frozenset({'Tap water', 'Pancetta, PROCESS= Raw, no heat treatment'})"
0.06433333333333334,"frozenset({'Pears, PROCESS= Unprocessed', 'Parsley'})"
0.14633333333333334,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.147,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Parsley'})"
0.023,"frozenset({'Quinces, PROCESS= Unprocessed', 'Parsley'})"
0.05516666666666667,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.0805,"frozenset({'Parsley', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.03133333333333333,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Parsley'})"
0.05566666666666667,"frozenset({'Parsley', 'Rusk, refined flour'})"
0.055,"frozenset({'Seed oils, GEN= Unspecified', 'Parsley'})"
0.0245,"frozenset({'Shrimps, common, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.0255,"frozenset({'Spinaches, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.030166666666666668,"frozenset({'Parsley', 'Squid, common, PROCESS= Raw, no heat treatment'})"
0.325,"frozenset({'Parsley', 'Sucrose (common sugar)'})"
0.0245,"frozenset({'Sweet peppers, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.042,"frozenset({'Parsley', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.19583333333333333,"frozenset({'Tap water', 'Parsley'})"
0.04783333333333333,"frozenset({'Parsley', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.0645,"frozenset({'Vinegar, wine', 'Parsley'})"
0.12516666666666668,"frozenset({'Parsley', 'Wheat bread and rolls, semi-brown'})"
0.1995,"frozenset({'Parsley', 'Wheat bread and rolls, white (refined flour)'})"
0.148,"frozenset({'Wheat flour white', 'Parsley'})"
0.0245,"frozenset({'Wild chicories, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.13083333333333333,"frozenset({'Wine, red', 'Parsley'})"
0.13316666666666666,"frozenset({'Wine, white', 'Parsley'})"
0.04466666666666667,"frozenset({'Parsley', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.023833333333333335,"frozenset({'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat', 'Parsley'})"
0.03783333333333333,"frozenset({'Pears, PROCESS= Unprocessed', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.05483333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Pears, PROCESS= Unprocessed'})"
0.023833333333333335,"frozenset({'Pears, PROCESS= Unprocessed', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.0245,"frozenset({'Pears, PROCESS= Unprocessed', 'Rusk, refined flour'})"
0.10933333333333334,"frozenset({'Pears, PROCESS= Unprocessed', 'Sucrose (common sugar)'})"
0.0215,"frozenset({'Pears, PROCESS= Unprocessed', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.057666666666666665,"frozenset({'Pears, PROCESS= Unprocessed', 'Tap water'})"
0.0255,"frozenset({'Vinegar, wine', 'Pears, PROCESS= Unprocessed'})"
0.04,"frozenset({'Pears, PROCESS= Unprocessed', 'Wheat bread and rolls, semi-brown'})"
0.06833333333333333,"frozenset({'Pears, PROCESS= Unprocessed', 'Wheat bread and rolls, white (refined flour)'})"
0.049166666666666664,"frozenset({'Pears, PROCESS= Unprocessed', 'Wheat flour white'})"
0.037,"frozenset({'Pears, PROCESS= Unprocessed', 'Wine, red'})"
0.035833333333333335,"frozenset({'Wine, white', 'Pears, PROCESS= Unprocessed'})"
0.033166666666666664,"frozenset({'Pig fat tissue, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.020833333333333332,"frozenset({'Pig fat tissue, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.03666666666666667,"frozenset({'Pig muscle, PARTCON= Excluding visible fat, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.0205,"frozenset({'Tap water', 'Pig muscle, PARTCON= Excluding visible fat, PROCESS= Raw, no heat treatment'})"
0.033,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Pig other slaughtering products, PART= Skin (as part-nature), PROCESS= Raw, no heat treatment'})"
0.025166666666666667,"frozenset({'Pig other slaughtering products, PART= Skin (as part-nature), PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.027666666666666666,"frozenset({'Sucrose (common sugar)', 'Pizza and pizza-like dishes, INGRED= Olive oils, INGRED= Salt'})"
0.081,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.0275,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.049166666666666664,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.0245,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.034666666666666665,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Rusk, refined flour'})"
0.10083333333333333,"frozenset({'Seed oils, GEN= Unspecified', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.21516666666666667,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.023166666666666665,"frozenset({'Sweet peppers, PROCESS= Raw, no heat treatment', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.023166666666666665,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.13383333333333333,"frozenset({'Tap water', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.03283333333333333,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.0395,"frozenset({'Vinegar, wine', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.0845,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, semi-brown'})"
0.12333333333333334,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.1725,"frozenset({'Wheat flour white', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.08833333333333333,"frozenset({'Wine, red', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.06616666666666667,"frozenset({'Wine, white', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.09983333333333333,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.022,"frozenset({'Pork lard', 'Sucrose (common sugar)'})"
0.02033333333333333,"frozenset({'Wheat flour white', 'Pork lard'})"
0.03883333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Radicchio, PROCESS= Raw, no heat treatment'})"
0.0305,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.028666666666666667,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel'})"
